"35828,56368,59655"
"3852,4666,40118"
"59655,63408,63693"
"480,10151,35617"
"27766,53304,55182"
"35828,40979,61409"
"10978,26850,37799"
"873,28748,40118"
"3034,10610,54258"
"891,54272,54481"
"185,4126,54272"
"2133,27938,56368"
"480,27766,53470"
"24010,53436,54807"
"3243,19203,61409"
"5769,18746,24010"
"461,1241,1598"
"19227,53384,56368"
"11144,19690,24484"
"5632,27938,51684"
"1484,3243,10610"
"35828,51154,53508"
"468,22018,54520"
"37807,40266,55296"
"7676,26656,50721"
"1372,40767,53436"
"1241,1412,16634"
"19227,28962,40118"
"236,1727,11144"
"3243,53294,53384"
"1587,27921,27938"
"11343,13459,40118"
"461,22406,28748"
"10972,28748,40266"
"24968,37807,44207"
"27921,52376,53723"
"12881,53952,59459"
"873,40129,50721"
"7115,7668,51681"
"950,53436,55698"
"11144,27938,33819"
"185,7908,53503"
"1372,7668,26828"
"44653,54481,55432"
"4666,55698,59704"
"22058,27508,54272"
"27921,41000,53436"
"24010,40129,44207"
"477,1412,14469"
"4393,11144,40129"
"4129,24968,44207"
"23830,53042,55296"
"1587,7624,54526"
"1448,2198,11144"
"3243,24916,54776"
"11179,27938,59720"
"303,35828,40118"
"119,155,1241"
"3243,11144,56880"
"220,28748,56940"
"19686,24930,56907"
"1057,4404,54272"
"873,40118,54741"
"198,461,54229"
"35828,51700,54272"
"513,968,54481"
"19241,44207,53658"
"495,35828,53384"
"327,1521,17514"
"1731,40118,54272"
"1742,11144,26673"
"11144,24470,29834"
"40118,51700,54272"
"11144,22018,53952"
"22187,50721,54803"
"993,3243,40118"
"495,40118,41206"
"19203,27921,61409"
"236,1670,7115"
"7624,40266,53436"
"11014,24968,28905"
"27849,50721,54272"
"11179,40118,53290"
"26703,54803,56907"
"873,4126,56940"
"7964,24470,35828"
"9990,10151,57935"
"437,35617,53436"
"873,23830,26839"
"12881,26580,28748"
"468,7668,40118"
"18746,40974,54760"
"1457,10332,37807"
"7604,53503,53952"
"1300,18740,40266"
"3243,9990,11144"
"7676,14469,40118"
"5758,28924,53294"
"1608,1826,10978"
"28748,57935,63067"
"54362,54754,55291"
"38862,53525,61409"
"26673,38862,63055"
"41037,53304,53436"
"40118,40138,59459"
"11144,13227,52376"
"236,2133,51771"
"3034,10610,37807"
"11144,17492,53470"
"7964,11144,41093"
"11343,26799,40118"
"198,19227,40118"
"35828,51741,53734"
"39189,51700,59668"
"7115,11144,17464"
"105,119,1542"
"7660,27523,54520"
"236,1293,11144"
"24930,53436,54258"
"272,477,7452"
"35828,55124,57935"
"17226,26799,40118"
"4129,51777,54258"
"22874,28866,35828"
"17226,37296,40118"
"9990,19203,40118"
"17464,40138,53470"
"477,3243,11144"
"11020,24397,24405"
"252,988,40118"
"2144,35828,59655"
"39189,53734,54201"
"8742,28748,55296"
"2371,19686,53436"
"926,40974,44653"
"1535,19690,24909"
"254,28748,62875"
"873,7403,40138"
"1877,7668,40964"
"3419,53436,59450"
"20,926,40118"
"11144,24405,54229"
"7668,12881,39189"
"59668,59723,64686"
"17795,40118,40129"
"2351,4404,56844"
"873,934,28748"
"11144,21474,26799"
"17464,53470,53952"
"14457,54272,55698"
"19227,44207,44653"
"26773,35828,44207"
"879,50690,53734"
"905,926,24010"
"4666,55147,56493"
"1057,1412,24405"
"24010,28905,37807"
"468,44207,56368"
"7668,18746,55147"
"11139,55147,55165"
"130,1746,40266"
"11144,44207,53379"
"1241,1727,29834"
"42,28748,40767"
"4404,10610,24405"
"873,926,11144"
"468,1679,51766"
"1412,2351,28748"
"40118,54272,56850"
"11144,18373,27938"
"3423,51119,55698"
"27500,28748,53952"
"873,2198,40118"
"4666,29840,40118"
"27755,51777,55915"
"2371,7236,53952"
"461,26703,26773"
"461,966,24470"
"1412,1521,39200"
"1742,10972,40118"
"28748,35828,54272"
"1412,7624,50721"
"477,3243,59450"
"1510,4126,40138"
"3243,26154,27755"
"926,28748,40118"
"22426,27801,40118"
"155,53514,54729"
"4666,40118,51119"
"254,24830,40118"
"468,50721,54258"
"40974,53525,54803"
"8,1535,4129"
"247,27755,52376"
"461,5758,24010"
"432,1510,27938"
"849,1679,26815"
"1412,17514,55296"
"26636,55147,56493"
"4389,40266,53422"
"17464,53271,55165"
"275,4666,35828"
"155,193,10151"
"300,40974,54754"
"28917,53436,57968"
"7964,37807,51681"
"7654,40750,54520"
"5758,10602,54729"
"27552,40277,52376"
"52,300,40118"
"19241,39186,39200"
"950,40767,54481"
"1742,11144,54749"
"303,40129,51700"
"40250,53042,53436"
"873,40266,56055"
"5100,28748,44207"
"53499,55322,55328"
"28924,28962,35617"
"24909,41210,59502"
"7668,33801,59443"
"5758,27921,40138"
"926,44248,54481"
"486,11144,35828"
"1412,28866,41037"
"5632,11144,60331"
"28748,28765,29447"
"12881,39189,44653"
"19227,22187,56844"
"1372,19686,29622"
"1598,40266,55317"
"26673,40288,51741"
"3435,28725,53422"
"461,11139,53503"
"468,35828,54741"
"26815,54362,54811"
"926,27879,35617"
"53271,54272,59450"
"18740,27552,35630"
"14457,27938,28951"
"3034,29422,53734"
"22426,26647,44653"
"130,471,54526"
"236,28905,40118"
"4666,53436,62840"
"4666,27755,55698"
"10978,40118,54741"
"4404,11144,55698"
"1448,1679,44653"
"363,27849,40129"
"8,3243,54258"
"468,7737,53952"
"4404,4679,11144"
"419,27500,53734"
"3243,11144,24818"
"468,1423,7403"
"51806,54764,55432"
"4404,17775,56824"
"3,1293,17787"
"468,10151,35828"
"18740,24016,40280"
"1721,3852,5758"
"155,267,40118"
"35828,40118,44653"
"11144,22058,40118"
"300,1521,40118"
"5758,35828,54729"
"26656,41210,53436"
"19227,44207,52362"
"11144,40129,51771"
"461,7403,18740"
"24,1646,11144"
"53453,53734,55182"
"1241,26722,44207"
"461,40974,54754"
"26636,26703,26831"
"23883,24010,27912"
"507,926,7452"
"873,35828,53499"
"24010,27538,54488"
"27755,56850,63067"
"40266,50721,54272"
"27755,27921,60331"
"468,1731,40134"
"93,11144,57942"
"1429,54272,54481"
"12881,24470,41000"
"155,220,62843"
"40974,53470,55604"
"130,4129,40266"
"11144,40118,40740"
"873,1300,27921"
"873,28748,40129"
"19686,27921,53436"
"155,3243,40974"
"3013,5758,23883"
"1300,7923,62884"
"926,11179,54272"
"10771,11144,26693"
"11144,37424,40138"
"17464,23883,35828"
"53384,54481,54744"
"14480,35828,40266"
"104,155,163"
"11144,27755,53508"
"17464,33801,59704"
"18737,19227,27552"
"35828,40118,53436"
"19238,53436,54807"
"17226,33806,44207"
"968,22415,44207"
"44207,51760,54272"
"464,4389,24916"
"11144,40118,53379"
"11144,18373,52376"
"11144,26607,28748"
"327,891,24818"
"22018,50715,51119"
"464,1412,40118"
"7668,53436,54201"
"468,10602,40118"
"18737,44207,53422"
"2144,27938,28947"
"852,26850,55017"
"873,2351,10766"
"1241,22187,51847"
"3,468,44653"
"26850,44653,54741"
"879,40118,56575"
"461,5758,63088"
"3243,26607,28748"
"40129,40138,40767"
"1484,40118,40964"
"26850,55165,55698"
"40974,54520,54760"
"11144,40118,51741"
"849,22047,29834"
"11144,54258,61409"
"52,37807,53298"
"1300,4126,27823"
"3243,24470,51141"
"961,1412,53470"
"148,4126,52376"
"1412,23883,24818"
"17226,26850,40129"
"1241,22187,54272"
"1412,10653,11144"
"26673,28905,52376"
"8954,11144,54520"
"1057,1293,27938"
"1731,5100,22018"
"254,53436,55147"
"1877,24153,55182"
"40118,54741,54878"
"19227,26831,53298"
"10151,22187,28748"
"461,11026,26157"
"11026,35828,51700"
"130,27755,44207"
"28725,40118,63061"
"155,23883,51700"
"40974,50715,54760"
"495,53311,53453"
"1241,7115,40129"
"27552,33801,44227"
"873,17226,54272"
"308,17514,27938"
"474,21474,28748"
"341,24027,40118"
"163,198,303"
"155,23830,51777"
"155,28748,53311"
"1670,10592,24010"
"27938,57935,59459"
"3034,44653,50681"
"11144,28873,56155"
"19686,26850,27938"
"11179,21474,53734"
"11144,24726,53298"
"1877,11144,27527"
"27500,51700,53952"
"1731,26717,28748"
"5758,54272,57935"
"1241,4666,50715"
"461,1241,53271"
"1241,28924,37807"
"148,7403,53379"
"1241,40118,54272"
"1412,27921,53436"
"3034,7624,54488"
"988,27938,28951"
"22395,51130,53298"
"265,300,7668"
"468,26636,40266"
"23874,28748,61409"
"873,879,54520"
"40118,40129,51119"
"159,278,40974"
"14442,22874,55301"
"278,5758,40118"
"40118,40138,53311"
"1492,3034,17226"
"26636,27938,63055"
"8954,52376,53925"
"327,3243,11179"
"1679,35828,40118"
"11144,27755,53271"
"22874,53436,63067"
"155,10610,28968"
"1877,7403,28905"
"278,7115,53436"
"1293,50621,53436"
"22187,22346,26799"
"54741,54807,55698"
"53304,53486,56901"
"468,13227,21474"
"1241,17464,55296"
"3243,51847,52376"
"461,1627,40118"
"19686,24010,27552"
"17464,23869,53016"
"10610,27500,27938"
"873,53379,53436"
"19203,26141,51771"
"492,4666,54520"
"19227,41037,54201"
"40974,54803,59496"
"4666,39189,56289"
"468,27552,40118"
"11139,19227,27938"
"4122,53453,53734"
"35828,40118,55147"
"27755,51760,53271"
"468,27916,51806"
"461,23830,53271"
"4404,17464,18746"
"11144,17510,50621"
"327,926,5100"
"35828,53719,57935"
"27879,39169,61409"
"501,4666,54760"
"1679,1742,54272"
"4126,26828,28929"
"35828,40118,51700"
"11139,11144,53016"
"23830,27552,35828"
"11144,17464,35617"
"22187,35828,54272"
"5534,40767,53026"
"27538,40129,60334"
"1241,4122,7668"
"7964,10972,54374"
"40118,53503,53525"
"3,12881,56493"
"155,1608,27900"
"468,40750,53016"
"477,873,2351"
"105,209,1429"
"961,1510,5100"
"461,56836,56868"
"18374,40118,53734"
"11144,44653,51681"
"26850,27921,56575"
"4389,28748,57935"
"24968,44207,53952"
"7006,24010,40118"
"480,22187,57942"
"9979,40266,51711"
"1492,4666,28748"
"891,53503,55296"
"9990,24930,54258"
"11144,40974,54803"
"35828,54272,59450"
"267,4404,53508"
"461,3243,54272"
"1608,1877,26773"
"155,4126,51777"
"4404,40118,44216"
"1412,4126,9990"
"56850,63067,64890"
"1510,40118,44653"
"3243,4666,57968"
"236,17464,53723"
"513,35828,40767"
"468,37296,53499"
"1742,33592,40118"
"37807,54729,55147"
"1492,7452,27938"
"341,352,1877"
"17226,17775,19686"
"1241,19690,24909"
"155,468,1423"
"873,4666,7616"
"13207,26850,53436"
"1670,53026,54520"
"468,2396,5632"
"17787,27938,54878"
"8,13954,37296"
"873,19227,40118"
"926,4666,28748"
"3243,24818,26656"
"455,480,27921"
"4126,40280,53016"
"37807,39189,53618"
"119,7115,53952"
"22406,24016,26154"
"1423,27912,50715"
"35828,40118,56850"
"1300,5632,54272"
"513,35828,54272"
"198,39189,40118"
"1466,51154,53436"
"236,1627,54741"
"24818,51711,54520"
"363,11144,11158"
"236,252,11144"
"104,289,40118"
"3013,40767,53436"
"1742,35828,55698"
"27916,40118,44207"
"452,22187,23865"
"1608,2351,28866"
"254,7654,62843"
"5758,40118,51700"
"1241,1731,27912"
"27552,29840,35828"
"272,275,53304"
"155,3034,40118"
"40118,54481,54878"
"29429,51803,56850"
"10610,26703,53298"
"155,40118,54258"
"4679,7668,40118"
"24,461,53658"
"3243,11026,40118"
"455,468,513"
"5,1731,53658"
"1731,26831,53436"
"11020,19227,39186"
"53618,54481,54878"
"1679,1721,53952"
"267,468,55432"
"10151,18373,27938"
"5758,40118,55322"
"18746,19227,35828"
"16907,53298,53384"
"130,7452,40974"
"24010,28909,54803"
"11144,53708,55182"
"27921,44653,55698"
"223,17464,53470"
"10610,44239,59459"
"926,51777,51847"
"28962,40118,40138"
"22018,53379,53436"
"2133,9246,37807"
"35828,40118,55296"
"10610,11144,44653"
"119,916,40118"
"968,19686,61409"
"5758,19227,54229"
"468,54520,56289"
"1412,19686,44207"
"1510,1742,54803"
"155,7115,22411"
"5632,11144,53436"
"8,501,1241"
"1412,1746,54272"
"4666,10653,18746"
"5100,10619,27804"
"341,11144,28909"
"40118,51103,54481"
"40118,51119,53952"
"1300,7403,53734"
"303,28748,51700"
"40118,57935,64250"
"4666,13459,23883"
"11144,35617,37299"
"3034,24470,28981"
"4122,10610,40118"
"8738,28748,44653"
"35828,39189,53042"
"19227,29834,54272"
"23830,53925,54258"
"27552,39189,59473"
"23874,44653,54272"
"461,11144,54754"
"19227,54272,55698"
"7676,19238,23874"
"480,7668,55432"
"44207,50621,59668"
"11144,37807,59443"
"21474,40974,54520"
"17226,18737,19227"
"22187,27938,37807"
"236,1627,9990"
"35828,40138,51130"
"1510,27766,55165"
"27552,35828,55703"
"4666,18746,24016"
"10610,40118,53503"
"873,16896,54258"
"37807,52376,54258"
"53298,54258,63128"
"17464,53470,59655"
"1470,1829,50621"
"1241,19215,26850"
"1742,35828,59723"
"1300,3852,27552"
"28968,55017,57968"
"1608,23874,35828"
"7115,28947,53436"
"130,155,27938"
"1627,18740,44653"
"22058,40118,44207"
"41000,41037,51681"
"486,23883,53499"
"1474,10934,11139"
"873,26799,41093"
"29447,57935,63907"
"24010,26850,53271"
"19203,23883,40974"
"5100,14469,35828"
"5758,26673,55124"
"4666,29834,53499"
"28765,53271,62846"
"52,501,1521"
"5632,27552,53290"
"53379,54229,57935"
"7452,35828,51700"
"1412,29834,51760"
"220,4126,28981"
"1241,28748,57935"
"1372,5632,41206"
"461,5100,24027"
"873,53284,63052"
"155,27755,54272"
"24010,40974,54754"
"22406,23830,27938"
"873,28748,54481"
"19227,28905,63061"
"27921,40118,54764"
"22411,53952,54272"
"341,7919,53311"
"308,2144,62956"
"7616,18746,28905"
"40118,50681,52376"
"4666,11144,44640"
"11026,40118,56850"
"10878,26590,40974"
"461,4126,11144"
"24930,28748,59473"
"17226,22047,22874"
"5100,17514,54272"
"35828,39200,61409"
"60,54272,56880"
"39189,39200,40138"
"22037,24010,27938"
"10332,39186,54741"
"4666,50721,54520"
"873,14469,27766"
"468,39189,40118"
"1241,41206,53005"
"172,461,3243"
"461,44239,51741"
"220,11144,19690"
"3430,4129,56275"
"40974,54520,54760"
"468,7006,40118"
"495,501,1412"
"3034,18740,51771"
"223,54272,63055"
"11139,40964,41206"
"873,926,55296"
"303,16634,24027"
"40118,53384,56850"
"18737,18740,44207"
"23830,35828,41037"
"455,17219,40118"
"22383,50721,56907"
"1510,3034,21474"
"461,468,35828"
"7403,19686,56575"
"23874,26799,59496"
"1372,1423,11020"
"3243,59450,62860"
"9990,40138,40767"
"28725,29834,40118"
"11020,27755,40118"
"155,26831,40129"
"11144,40118,40138"
"1429,35828,62843"
"18746,44207,52362"
"198,27552,51806"
"5100,44207,54258"
"40118,53470,56289"
"26722,52982,53436"
"155,464,54272"
"1731,1826,11144"
"461,26673,51741"
"7616,53525,55915"
"468,891,3243"
"352,26693,53436"
"51847,52376,54258"
"40118,55147,55182"
"22426,54272,55296"
"223,24397,50621"
"10791,53503,53525"
"223,19227,24930"
"37807,44227,55698"
"873,40118,51681"
"873,28951,51700"
"10151,23874,59450"
"24930,51771,54520"
"1466,2207,50721"
"5100,40118,53271"
"11139,11144,52993"
"461,10610,40138"
"10610,11144,59473"
"486,12881,28748"
"93,10610,28962"
"3243,37807,44207"
"10878,28882,50721"
"40767,53503,59466"
"455,477,27938"
"10766,19227,54272"
"468,11144,39186"
"18746,27755,51700"
"19238,24830,27921"
"11144,39186,51055"
"3852,10891,44227"
"1585,1608,29622"
"11026,18759,24909"
"1492,3034,53607"
"908,28882,55296"
"29422,55147,56844"
"4666,11144,35828"
"27823,27849,27871"
"17514,51777,54258"
"3034,3243,56850"
"1731,44207,53952"
"39200,51228,53436"
"278,40118,55296"
"26799,37807,53499"
"51741,53304,56069"
"37807,40129,62887"
"1826,11144,35630"
"468,2351,10887"
"1608,35828,54803"
"3695,27823,40118"
"24016,54481,55432"
"480,4679,55031"
"5534,26636,27545"
"155,54749,56850"
"452,11144,53311"
"303,19215,44653"
"26828,35828,53271"
"14457,54272,56055"
"468,50715,57935"
"461,1412,51687"
"50621,50690,54258"
"11144,35617,39169"
"961,1241,24968"
"950,51722,54362"
"292,1012,22874"
"186,26850,55915"
"1423,5632,10151"
"17464,40118,40974"
"27830,53271,53384"
"41000,41032,56907"
"185,1906,35828"
"4401,40266,51154"
"873,22187,37799"
"24818,40118,59668"
"14469,40118,54258"
"44239,53271,53294"
"22874,24027,59688"
"23883,24010,54272"
"3419,11144,28748"
"17510,57942,63079"
"461,905,17464"
"42,40974,54754"
"4126,11144,44653"
"130,252,2198"
"155,28992,29834"
"14469,37299,53470"
"24818,28725,53734"
"155,11144,27921"
"1679,2363,4679"
"507,3243,51684"
"1492,1742,8738"
"11144,53271,53390"
"1412,1492,19686"
"468,2198,7396"
"130,873,40118"
"3034,35630,40118"
"53384,55915,56069"
"155,1423,5632"
"1241,1510,9246"
"11144,18746,37299"
"873,54481,54878"
"52,93,130"
"1742,37807,54272"
"873,926,4122"
"11144,53384,57935"
"148,40118,61409"
"17464,51130,53708"
"9990,40118,56887"
"23874,50715,53422"
"873,11144,40750"
"19227,50721,56069"
"24470,54201,55915"
"3034,53271,54764"
"11026,19241,26157"
"3243,8419,28725"
"27879,41206,54741"
"27916,28909,51119"
"272,27938,53271"
"19203,40266,41210"
"11144,28981,54741"
"5758,44239,53514"
"468,11144,51681"
"35828,51681,54272"
"474,1731,26673"
"458,1300,40974"
"40974,53514,54754"
"155,501,9990"
"35828,53271,54272"
"155,1412,41109"
"3034,5758,10610"
"961,28748,40280"
"52,1412,40118"
"155,950,11144"
"5632,22187,35828"
"16896,28882,59655"
"1474,28748,50621"
"5758,44216,55182"
"1906,11144,56894"
"873,40129,44653"
"468,3034,53952"
"3034,11144,40118"
"26828,35828,51130"
"873,11144,26773"
"28947,40138,50721"
"873,40767,52976"
"5632,52376,53436"
"26607,51141,51700"
"1012,40118,54520"
"148,155,10610"
"155,35828,40118"
"3243,44207,55915"
"11158,41037,55698"
"1412,7006,26850"
"35828,40138,53379"
"4406,11144,53436"
"17787,18746,21474"
"53042,53379,54741"
"468,17795,54201"
"3243,53925,54258"
"961,51803,55915"
"1412,10934,23830"
"19227,50721,60261"
"10887,28748,52999"
"7403,53384,54520"
"24916,27928,40118"
"1742,14469,59720"
"873,18740,40129"
"28951,44207,54741"
"178,4666,54776"
"4666,5758,7006"
"155,468,40266"
"53723,53952,54201"
"193,10978,26762"
"12881,26850,35828"
"461,44207,53379"
"513,1412,44207"
"11144,37296,54369"
"28873,33819,35617"
"17464,53470,56836"
"461,40118,44239"
"1470,1731,44653"
"1727,1731,22058"
"155,4404,61409"
"432,10978,40767"
"10878,44653,56907"
"155,1826,11144"
"461,4666,61409"
"39200,51806,56894"
"3243,24954,39186"
"495,40974,54520"
"93,1585,33801"
"24010,53436,56055"
"22037,53952,57968"
"155,267,54258"
"35828,53508,55317"
"873,51055,53470"
"1731,4126,23830"
"873,7616,11144"
"19227,22037,40118"
"104,155,163"
"1241,1646,53436"
"11144,19690,52362"
"513,1746,1829"
"27552,54481,54878"
"1457,39189,54741"
"2198,26636,41210"
"155,1826,11026"
"1241,54526,63058"
"13459,23874,40129"
"3034,40129,44653"
"1241,22187,24010"
"22874,28748,40118"
"9870,40118,54262"
"873,28725,35617"
"10151,53734,54272"
"873,937,3243"
"3243,40974,54754"
"4389,51777,56850"
"11189,28748,51700"
"873,10610,26630"
"11144,24830,40118"
"52,513,41093"
"300,27552,35828"
"155,3243,52376"
"7115,53618,57935"
"254,11144,19227"
"308,23883,26762"
"308,10978,27879"
"193,40118,53271"
"891,44653,53470"
"22018,51119,54272"
"267,54481,55432"
"452,11144,28748"
"495,11144,40990"
"53402,55147,59655"
"1679,22874,41093"
"19227,35828,51806"
"33801,33806,53422"
"2363,7236,41210"
"5534,22047,40740"
"41037,44207,54272"
"26850,40266,60360"
"2144,11144,40118"
"3,7115,17226"
"1412,22047,56907"
"155,10151,54272"
"10771,19686,40129"
"1300,19210,40266"
"8738,33592,40118"
"477,11144,40266"
"461,1510,10619"
"908,1423,59476"
"3034,26673,35828"
"236,11189,40118"
"41032,41210,53734"
"53271,53618,55296"
"35828,53470,55915"
"267,11144,53042"
"93,495,26630"
"468,12881,53658"
"852,873,60348"
"8,7624,23874"
"28748,40118,55291"
"104,155,163"
"24470,27552,50621"
"186,308,40129"
"11144,53436,54272"
"3243,7115,53271"
"23874,29622,53499"
"5632,26828,44207"
"19227,53503,55165"
"24470,50721,53508"
"198,9310,11144"
"873,3243,40767"
"1300,4122,27552"
"468,40118,53470"
"873,17795,19690"
"1241,51771,61409"
"23830,35828,44207"
"1012,24405,55698"
"1731,11144,40118"
"5758,23883,51783"
"27500,29622,29834"
"40118,44207,53952"
"327,19241,51760"
"148,3034,4666"
"23869,56368,56850"
"53422,53607,54764"
"8738,35828,54272"
"24916,27938,40767"
"29622,50621,59476"
"495,11144,24909"
"24397,51711,54749"
"1466,1646,27928"
"873,926,54272"
"130,10891,54520"
"40740,53734,59496"
"968,22018,27849"
"27755,35617,56155"
"1484,2207,4126"
"513,17795,53952"
"477,3243,11179"
"11158,39186,40118"
"60,22018,26799"
"1906,54201,55182"
"341,12881,23874"
"27921,39186,52999"
"24010,24470,57968"
"52,1412,29422"
"53005,53436,53499"
"155,11144,40118"
"267,12881,24909"
"18740,53499,59655"
"4126,44582,55140"
"7403,7737,28725"
"28873,54272,55165"
"10887,11144,51766"
"4126,40118,52376"
"492,22037,54272"
"28725,50721,57935"
"4129,5100,37807"
"11144,26850,53384"
"1877,33819,40118"
"4122,4126,11144"
"998,18746,39200"
"341,10151,11144"
"2198,4122,51777"
"11144,55140,56850"
"468,9990,37296"
"27871,50715,55698"
"267,14457,17464"
"35828,40118,53436"
"11144,27938,28962"
"961,40974,54760"
"455,873,40118"
"10610,11144,37807"
"28909,53384,56850"
"468,1627,59655"
"27921,54272,54749"
"278,455,468"
"18740,19227,44207"
"4666,55165,55296"
"1300,24954,40266"
"468,10610,54272"
"265,7115,24916"
"44207,51847,52376"
"7403,17464,27538"
"3852,22018,24930"
"24916,54272,55698"
"8738,26656,44207"
"148,254,873"
"155,236,252"
"5632,51777,53436"
"27938,53271,54258"
"2351,2371,14469"
"303,468,53453"
"155,3034,59459"
"19238,24010,53422"
"93,905,11139"
"873,40129,40138"
"11144,40138,51700"
"468,50715,59655"
"24968,40118,54258"
"7668,11144,27552"
"468,3243,56844"
"18737,35828,44207"
"513,11144,17514"
"33801,35828,40250"
"468,22018,39189"
"5758,9979,54272"
"159,278,4393"
"23883,54272,54741"
"8,873,37807"
"12881,22411,54754"
"236,4404,56850"
"10610,54764,55432"
"259,4404,40767"
"17464,40118,54258"
"26799,28765,54520"
"40118,41210,44207"
"7668,22874,27938"
"54520,55140,62863"
"7452,17514,24916"
"1474,35828,53290"
"17226,51760,57935"
"27552,35828,53952"
"3243,23874,24010"
"10151,44653,53499"
"461,16896,53436"
"11144,27938,53952"
"105,11144,54201"
"52,461,1300"
"35828,40118,40164"
"17464,24930,40118"
"455,1412,54481"
"1412,35828,55147"
"155,44207,53436"
"8738,24916,54272"
"22874,40266,51806"
"8742,17464,40129"
"28905,40118,53952"
"22018,22411,28748"
"1012,35828,40138"
"16634,39200,53499"
"53271,53503,55291"
"1454,19686,27552"
"468,1627,5632"
"40129,40250,60328"
"489,53470,54272"
"54566,54776,55604"
"50715,53952,54754"
"27879,28765,53734"
"873,22187,27912"
"198,40118,53952"
"2144,11343,27552"
"1300,24726,54272"
"1670,17489,40118"
"27938,35828,40129"
"4404,11144,56124"
"5758,23883,51806"
"54272,54481,54741"
"52,1293,54729"
"155,254,56289"
"7964,26141,37807"
"480,27766,28725"
"10934,14464,53734"
"163,35828,53470"
"468,1300,53436"
"5758,23883,26141"
"10878,24405,40118"
"18740,24470,39200"
"891,5758,40974"
"2363,50715,61409"
"27755,40118,55165"
"14464,19203,22084"
"27938,29622,44653"
"468,10610,33806"
"19227,26722,40118"
"11144,44207,51741"
"19238,24968,27552"
"873,53508,56124"
"11144,40118,60334"
"873,27199,53384"
"39189,44653,50681"
"17492,17514,26850"
"458,7403,53379"
"10610,11014,54272"
"24010,24397,53453"
"278,4389,5632"
"3243,40118,52376"
"267,4666,54803"
"406,11020,40118"
"20,11144,40118"
"27921,35828,37424"
"7919,27879,40118"
"17464,44207,51154"
"1466,2363,24930"
"40118,44198,44207"
"873,7654,40767"
"10151,24470,26850"
"24484,40118,56289"
"4404,19203,51711"
"17775,19227,54272"
"155,873,54481"
"7624,18373,56940"
"267,53436,53925"
"19203,40266,55317"
"17464,27508,27538"
"198,26828,54108"
"82,468,10610"
"24010,35828,40118"
"54481,54878,55432"
"1241,7676,37807"
"11144,19227,51700"
"17492,40118,57942"
"21474,27552,27938"
"3243,35828,53503"
"16896,51687,54481"
"163,209,41210"
"905,26636,53470"
"27938,51771,54272"
"82,10867,26636"
"52,19227,44207"
"873,40118,54272"
"7396,53271,53402"
"5100,26773,35828"
"28981,40138,40767"
"468,28739,53470"
"130,27879,54272"
"7964,28748,40118"
"513,926,5632"
"4126,51771,54272"
"468,44653,54369"
"303,5769,11144"
"3243,17795,19227"
"40129,44558,51741"
"10151,23874,40129"
"4122,27755,35828"
"20,452,486"
"17510,26607,33819"
"1670,4129,59655"
"3243,27849,60328"
"3243,24930,39186"
"480,11144,35828"
"23874,51766,54362"
"300,2144,40118"
"3034,3243,24470"
"1440,4666,24916"
"7403,11144,54369"
"873,10610,59489"
"40118,54481,54878"
"27916,40118,40266"
"1742,19215,52930"
"5632,10610,27801"
"327,1627,35828"
"1241,1829,53952"
"327,480,11144"
"22187,44653,55182"
"267,40118,54258"
"289,26722,40118"
"375,7668,12881"
"3852,7964,44207"
"419,10602,53503"
"1300,40138,53271"
"22018,22874,52376"
"5100,26850,53734"
"1731,50681,54272"
"4393,28951,40118"
"474,57935,59655"
"4666,5100,26656"
"22018,40974,51700"
"4666,27766,40118"
"1423,4666,33801"
"474,10151,11144"
"9246,10610,24027"
"5708,28765,53436"
"468,29834,39189"
"24930,27916,54811"
"873,10972,24726"
"873,35828,53271"
"873,1440,19227"
"3619,51741,52376"
"44653,53311,54803"
"17464,35617,51771"
"9990,18746,40118"
"988,2198,12881"
"461,7964,27849"
"27552,51681,53379"
"4666,41109,54258"
"6881,35630,40118"
"891,934,51700"
"24930,35828,40118"
"39189,55915,60328"
"11144,19227,41210"
"53411,56055,59489"
"474,10151,41093"
"1057,44653,53503"
"26636,40118,53436"
"17226,40118,59459"
"198,10610,41093"
"891,10878,27552"
"1906,12881,53271"
"198,28765,40118"
"950,1826,28748"
"26673,41210,54252"
"4666,11144,63055"
"11144,40118,56907"
"11139,11144,53436"
"40118,51771,59688"
"24818,35828,40118"
"852,27771,44216"
"461,35828,51756"
"93,11144,51119"
"24968,44207,51103"
"186,3243,44227"
"130,27938,54258"
"11144,26703,40964"
"17464,26607,54811"
"1731,27552,55296"
"19227,33801,54272"
"10610,22018,50721"
"334,468,10610"
"24916,29834,40994"
"55698,59450,62956"
"9990,26703,53719"
"1412,9870,55296"
"9870,10978,23830"
"3619,35828,54272"
"468,10610,55698"
"1731,19215,39189"
"26722,35828,40118"
"4126,40266,44207"
"1492,5632,11020"
"4126,24010,54272"
"1012,9310,44248"
"40266,40974,53038"
"1372,26590,54741"
"11144,44612,54729"
"11020,40138,59466"
"27938,28951,50621"
"468,11144,40118"
"1300,2207,50715"
"11144,27921,53734"
"3243,27552,27938"
"7403,11144,35601"
"873,3712,4126"
"1826,2351,27900"
"28924,28929,28934"
"163,35828,54272"
"341,24405,40118"
"11144,26850,40129"
"1293,4666,40118"
"873,11144,27921"
"891,18746,53453"
"53294,54481,54878"
"477,23874,35617"
"3243,7236,11014"
"7964,44207,56880"
"2198,27552,54272"
"130,10610,40118"
"5100,7624,54760"
